Exchange,Symbol,Segment,SecurityType,PrimaryExch,LotSize,Restriction,OutstandingShares,ADV,MaxShares,MaxGrossShares,OddLot,MaxLots,MktPriceTick,MktPriceTolerance,PriceRangePct,BidPriceRangePct,AskPriceRangePct,RIC,QUIK,ISIN,BSYM,CUSIP,SEDOL,Currency,ClosePrice,BasePrice,PriceMult,ContractMult,Last,Bid,Ask,MinPrice,MaxPrice,MovingAvgPx,SettlePx,IAP,TrdStatus,MktCode,Tick,TickSize,Flags,Attributes,MovingAvgWindow,MovingAvgFreq,Partition,TickGroup,DerType,Underlying,OptionType,ExerciseStyle,StrikePrice,MaturityYearMonth,MaturityDay,ShortOptionMin,ContractValueFactor,Delta,MaxIntraGrossShares,MaxFutIntraGrossShares,ExposureMarginPct,FutureExtremeLossMarginPct,OptionExtremeLossMarginPct,SpreadExtremeLossMarginPct,RiskArray0,RiskArray1,RiskArray2,RiskArray3,RiskArray4,RiskArray5,RiskArray6,RiskArray7,RiskArray8,RiskArray9,RiskArray10,RiskArray11,RiskArray12,RiskArray13,RiskArray14,RiskArray15,ExecExchange,TrackedPrice,SharedAvail,SharedUsed
"T","7975","","CS","T",1000,,,13615,,,Y,190,Y,Y,,,,"7975.T","","JP3974600003","7975 JT","532990173","6539069","",,166,,,,,,121,221,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9616","","CS","T",100,,,104986,,,Y,1945,Y,Y,,,,"9616.T","","JP3253900009","9616 JT","9PA667712","6489603","",,8340,,,,,,7090,10090,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1789","","CS","T",100,,,4943,,,Y,637,Y,Y,,,,"1789.T","","JP3934500004","1789 JT","984991000","6986870","",,316,,,,,,229,389,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6927","","CS","T",100,,,26443,,,Y,2280,Y,Y,,,,"6927.T","","JP3802700009","6927 JT","718990153","6403948","",,368,,,,,,290,450,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3464","","CS","T",100,,,202121,,,Y,166,Y,Y,,,,"3464.T","","JP3833810009","3464 JT","9JE0B7BH9","BYZ0SD1","",,2512,,,,,,2214,3215,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3401","","CS","T",1000,,,5674571,,,Y,9847,Y,Y,,,,"3401.T","","JP3544000007","3401 JT","879063105","6880507","",,376,,,,,,287,447,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6277","","CS","T",1000,,,80571,,,Y,430,Y,Y,,,,"6277.T","","JP3846000002","6277 JT","441990306","6439879","",,599,,,,,,476,676,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4825","","CS","T",100,,,38636,,,Y,1184,Y,Y,,,,"4825.T","","JP3154500007","4825 JT","9JE008T15","6311762","",,3550,,,,,,3025,4425,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5697","","CS","T",100,,,1580,,,Y,609,Y,Y,,,,"5697.T","","JP3337400000","5697 JT","9JE008IC3","6820815","",,313,,,,,,223,383,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6853","","CS","T",100,,,40714,,,Y,2805,Y,Y,,,,"6853.T","","JP3255200002","6853 JT","501990782","6499442","",,351,,,,,,280,440,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8854","","CS","T",1000,,,2167,,,Y,198,Y,Y,,,,"8854.T","","JP3661900005","8854 JT","885990275","6468431","",,236,,,,,,154,314,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1899","","CS","T",1000,,,83500,,,Y,449,Y,Y,,,,"1899.T","","JP3805600008","1899 JT","359990124","6356990","",,1188,,,,,,908,1508,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2027","","CS","T",1,,,4,,,Y,1100,Y,Y,,,,"2027.T","","JP5826610007","2027 JT","9JE09I999","B6T5SZ8","",,3740,,,,,,3040,4440,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9536","","CS","T",1000,,,161643,,,Y,3718,Y,Y,,,,"9536.T","","JP3311600005","9536 JT","793990177","6767826","",,253,,,,,,182,342,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7630","","CS","T",100,,,95493,,,Y,3192,Y,Y,,,,"7630.T","","JP3142150006","7630 JT","4499903N8","6207861","",,3550,,,,,,2835,4235,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7999","","CS","T",1000,,,30214,,,Y,548,Y,Y,,,,"7999.T","","JP3914000009","7999 JT","628990350","6611730","",,239,,,,,,149,309,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4464","","CS","T",100,,,3407,,,Y,2227,Y,Y,,,,"4464.T","","JP3436030005","4464 JT","9JE008XU6","6351854","",,738,,,,,,594,894,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6497","","CS","T",100,,,2329,,,Y,742,Y,Y,,,,"6497.T","","JP3770400004","6497 JT","406990101","6405751","",,912,,,,,,775,1075,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4617","","CS","T",1000,,,274571,,,Y,690,Y,Y,,,,"4617.T","","JP3522600000","4617 JT","171990369","6196000","",,751,,,,,,579,879,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8168","","CS","T",100,,,45793,,,Y,5947,Y,Y,,,,"8168.T","","JP3277400002","8168 JT","487990111","6487458","",,529,,,,,,423,623,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5644","","CS","T",1000,,,5500,,,Y,157,Y,Y,,,,"5644.T","","JP3920900002","5644 JT","586990152","6379674","",,215,,,,,,136,296,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8747","","CS","T",100,,,1807,,,Y,889,Y,Y,,,,"8747.T","","JP3949000008","8747 JT","9889902I7","6983956","",,420,,,,,,352,512,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7855","","CS","T",100,,,170564,,,Y,214,Y,Y,,,,"7855.T","","JP3204800001","7855 JT","9JE008CH8","6280293","",,920,,,,,,715,1015,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1309","","CS","T",1,,,430,,,Y,1910,Y,Y,,,,"1309.T","","JP3046510008","1309 JT","9JE030UZ2","B28BX21","",,24440,,,,,,19400,29400,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6444","","CS","T",1000,,,1559714,,,Y,1403,Y,Y,,,,"6444.T","","JP3336400001","6444 JT","783990260","6775186","",,369,,,,,,293,453,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4625","","CS","T",100,,,1180,,,Y,724,Y,Y,,,,"4625.T","","JP3121800001","4625 JT","049990203","6060912","",,481,,,,,,400,600,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4343","","CS","T",100,,,58329,,,Y,1971,Y,Y,,,,"4343.T","","JP3131420006","4343 JT","9JE0098V0","6439255","",,2791,,,,,,1886,2886,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5947","","CS","T",100,,,127679,,,Y,4237,Y,Y,,,,"5947.T","","JP3977400005","5947 JT","766990121","6740582","",,9440,,,,,,7930,10930,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8802","","CS","T",1000,,,3699214,,,Y,1955,Y,Y,,,,"8802.T","","JP3899600005","8802 JT","606783108","6596729","",,2046,,,,,,1608,2608,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5012","","CS","T",1000,,,1970929,,,Y,3660,Y,Y,,,,"5012.T","","JP3428600005","5012 JT","370990160","6366007","",,1030,,,,,,837,1137,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8885","","CS","T",100,,,17000,,,Y,446,Y,Y,,,,"8885.T","","JP3965200003","8885 JT","9JE01NVK6","B14TFF9","",,546,,,,,,418,578,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6061","","CS","T",100,,,3829,,,Y,251,Y,Y,,,,"6061.T","","JP3952300006","6061 JT","9JE09Y473","B7GM3P4","",,2844,,,,,,2049,3050,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4410","","CS","T",100,,,14129,,,Y,2608,Y,Y,,,,"4410.T","","JP3772600007","4410 JT","412990129","6409838","",,531,,,,,,426,626,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2669","","CS","T",100,,,607,,,Y,1000,Y,Y,,,,"2669.T","","JP3217900004","2669 JT","9JE008RC3","6292232","",,3490,,,,,,2710,4110,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6961","","CS","T",100,,,46371,,,Y,1823,Y,Y,,,,"6961.T","","JP3169800004","6961 JT","233990688","6250296","",,3075,,,,,,2315,3715,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8392","","CS","T",1000,,,170143,,,Y,1624,Y,Y,,,,"8392.T","","JP3175200009","8392 JT","678990144","6657541","",,318,,,,,,240,400,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7527","","CS","T",100,,,4205679,,,Y,6784,Y,Y,,,,"7527.T","","JP3351000009","7527 JT","8719261N1","6865957","",,165,,,,,,128,228,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6772","","CS","T",1000,,,10929,,,Y,158,Y,Y,,,,"6772.T","","JP3576200004","6772 JT","889990958","6894122","",,108,,,,,,58,158,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6638","","CS","T",100,,,149807,,,Y,3204,Y,Y,,,,"6638.T","","JP3907150001","6638 JT","9JE027HW0","B1RBTV6","",,538,,,,,,399,559,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7523","","CS","T",100,,,29529,,,Y,1546,Y,Y,,,,"7523.T","","JP3100500002","7523 JT","0429901A9","6052588","",,491,,,,,,414,574,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4568","","CS","T",100,,,2188886,,,Y,16019,Y,Y,,,,"4568.T","","JP3475350009","4568 JT","9JE018JA5","B0J7D91","",,2497,,,,,,2121.5,3122,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9612","","CS","T",100,,,8807,,,Y,786,Y,Y,,,,"9612.T","","JP3968000004","9612 JT","9JE008A98","6513717","",,1711,,,,,,1304,2104,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6268","","CS","T",100,,,935614,,,Y,12513,Y,Y,,,,"6268.T","","JP3651210001","6268 JT","9JE00A4V1","6687571","",,2771,,,,,,2124,3125,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9074","","CS","T",1000,,,20071,,,Y,332,Y,Y,,,,"9074.T","","JP3724600006","9074 JT","471990291","6470823","",,230,,,,,,152,312,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2025","","CS","T",1,,,6,,,Y,1000,Y,Y,,,,"2025.T","","JP5826590001","2025 JT","9JE09I9B4","B6T5SD6","",,4500,,,,,,3890,5290,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9428","","CS","T",100,,,3679,,,Y,959,Y,Y,,,,"9428.T","","JP3273100002","9428 JT","9JE009HQ1","B0DB0F4","",,522,,,,,,428,628,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9385","","CS","T",100,,,377929,,,Y,685,Y,Y,,,,"9385.T","","JP3360100006","9385 JT","9JE04ZM91","B3FJ1B0","",,289,,,,,,162,322,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2369","","CS","T",100,,,538279,,,Y,2940,Y,Y,,,,"2369.T","","JP3920980004","2369 JT","9JE00A3Q3","6680699","",,149,,,,,,136,236,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7614","","CS","T",100,,,5629,,,Y,733,Y,Y,,,,"7614.T","","JP3177000001","7614 JT","6799901A9","6174750","",,1240,,,,,,892,1492,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4751","","CS","T",100,,,359493,,,Y,6321,Y,Y,,,,"4751.T","","JP3311400000","4751 JT","2329931A3","6220501","",,5230,,,,,,4180,6180,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3318","","CS","T",100,,,2660193,,,Y,8163,Y,Y,,,,"3318.T","","JP3921010009","3318 JT","9JE00AR20","6742287","",,77,,,,,,47,107,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7741","","CS","T",100,,,1468936,,,Y,10752,Y,Y,,,,"7741.T","","JP3837800006","7741 JT","9JE0094B8","6441506","",,3720,,,,,,3159,4559,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8175","","CS","T",100,,,209343,,,Y,17058,Y,Y,,,,"8175.T","","JP3835600002","8175 JT","086990124","6098184","",,111,,,,,,60,160,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3580","","CS","T",100,,,16693,,,Y,4314,Y,Y,,,,"3580.T","","JP3304600004","3580 JT","501990535","6496614","",,609,,,,,,506,706,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6869","","CS","T",100,,,581521,,,Y,4968,Y,Y,,,,"6869.T","","JP3351100007","6869 JT","J8383T106","6883807","",,8050,,,,,,6340,9340,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9932","","CS","T",100,,,11021,,,Y,1139,Y,Y,,,,"9932.T","","JP3397050000","9932 JT","863990016","6856928","",,1151,,,,,,840,1440,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3598","","CS","T",100,,,19879,,,Y,1495,Y,Y,,,,"3598.T","","JP3935000004","3598 JT","J9592N104","6987464","",,218,,,,,,140,300,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2664","","CS","T",100,,,128579,,,Y,2458,Y,Y,,,,"2664.T","","JP3226450009","2664 JT","9JE008OF9","6289784","",,2590,,,,,,2082,3085,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5975","","CS","T",100,,,147043,,,Y,5402,Y,Y,,,,"5975.T","","JP3598200008","5975 JT","890990187","6894928","",,2357,,,,,,2090,3090,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1914","","CS","T",100,,,82671,,,Y,3084,Y,Y,,,,"1914.T","","JP3697400004","1914 JT","471991331","6470425","",,374,,,,,,290,450,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9404","","CS","T",100,,,772229,,,Y,21063,Y,Y,,,,"9404.T","","JP3732200005","9404 JT","654990415","6644060","",,1899,,,,,,1514,2314,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3857","","CS","T",100,,,154643,,,Y,2668,Y,Y,,,,"3857.T","","JP3967900006","3857 JT","9JE02XGB0","B248ZL9","",,1017,,,,,,842,1442,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8876","","CS","T",100,,,40936,,,Y,1529,Y,Y,,,,"8876.T","","JP3755200007","8876 JT","759990005","6173906","",,15400,,,,,,11420,19420,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3673","","CS","T",100,,,87621,,,Y,2447,Y,Y,,,,"3673.T","","JP3831490002","3673 JT","9JE08IWJ2","B7VB4G4","",,1062,,,,,,753,1353,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6963","","CS","T",100,,,673471,,,Y,8724,Y,Y,,,,"6963.T","","JP3982800009","6963 JT","775990112","6747204","",,4585,,,,,,3605,5010,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2217","","CS","T",1000,,,17857,,,Y,366,Y,Y,,,,"2217.T","","JP3927600001","2217 JT","617990106","6603533","",,410,,,410,,,346,506,,,,,,"D",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8056","","CS","T",100,,,417900,,,Y,10966,Y,Y,,,,"8056.T","","JP3754200008","8056 JT","654990563","6642688","",,1267,,,,,,1026,1626,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2154","","CS","T",100,,,39421,,,Y,1931,Y,Y,,,,"2154.T","","JP3635580008","2154 JT","9JE02IEA7","B1XC021","",,1536,,,,,,1105,1705,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7902","","CS","T",100,,,892,,,Y,500,Y,Y,,,,"7902.T","","JP3435900000","7902 JT","J7622L106","6820912","",,581,,,,,,498,698,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6769","","CS","T",100,,,66271,,,Y,1234,Y,Y,,,,"6769.T","","JP3345600005","6769 JT","9JE009097","6371722","",,1365,,,,,,1068,1668,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6624","","CS","T",100,,,348021,,,Y,4050,Y,Y,,,,"6624.T","","JP3470200001","6624 JT","873990212","6869915","",,411,,,,,,326,486,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6775","","CS","T",1000,,,228500,,,Y,877,Y,Y,,,,"6775.T","","JP3623100009","6775 JT","891990301","6897530","",,48,,,,,,22,82,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2181","","CS","T",100,,,1135914,,,Y,22857,Y,Y,,,,"2181.T","","JP3547670004","2181 JT","9JE04FMH7","B3CY709","",,1750,,,,,,1176,1976,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3317","","CS","T",100,,,867,,,Y,144,Y,Y,,,,"3317.T","","JP3826350005","3317 JT","9JE00AMR0","6741820","",,960,,,,,,786,1086,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5820","","CS","T",1000,,,4167,,,Y,63,Y,Y,,,,"5820.T","","JP3903800005","5820 JT","6069903D9","6599245","",,216,,,,,,137,297,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6264","","CS","T",100,,,161000,,,Y,559,Y,Y,,,,"6264.T","","JP3878150006","6264 JT","9JE022LV8","B1JNHR2","",,751,,,,,,634,934,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6632","","CS","T",100,,,1821871,,,Y,13900,Y,Y,,,,"6632.T","","JP3386410009","6632 JT","9JE04FMI5","B3CY5L6","",,268,,,,,,181,341,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6391","","CS","T",1000,,,9692,,,Y,171,Y,Y,,,,"6391.T","","JP3212200004","6391 JT","483990271","6481449","",,355,,,,,,265,425,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1589","","CS","T",1,,,331,,,Y,454545,Y,Y,,,,"1589.T","","JP5841370009","1589 JT","9JE0C6058","BH36B33","",,8800,,,,,,7240,10240,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7259","","CS","T",100,,,896886,,,Y,8928,Y,Y,,,,"7259.T","","JP3102000001","7259 JT","009990128","6010702","",,4480,,,,,,3590,4990,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5105","","CS","T",100,,,1568743,,,Y,12717,Y,Y,,,,"5105.T","","JP3610600003","5105 JT","892990433","6900182","",,1278,,,,,,941,1541,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9846","","CS","T",100,,,1457,,,Y,1155,Y,Y,,,,"9846.T","","JP3547850002","9846 JT","9EQ05JOQ4","6884242","",,1040,,,,,,727,1327,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6173","","CS","T",100,,,6021,,,Y,192,Y,Y,,,,"6173.T","","JP3107990008","6173 JT","9JE0CHQ98","BYT6XR4","",,1125,,,,,,885,1485,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3744","","CS","T",100,,,148486,,,Y,887,Y,Y,,,,"3744.T","","JP3547100002","3744 JT","9JE00IL60","B01RRF3","",,672,,,,,,544,744,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1737","","CS","T",1000,,,2750,,,Y,127,Y,Y,,,,"1737.T","","JP3888350000","1737 JT","5909901Q0","6213233","",,891,,,,,,750,1050,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8952","","CS","T",1,,,4609,,,Y,6220,Y,Y,,,,"8952.T","","JP3027680002","8952 JT","9JE0090W6","6397580","",,643000,,,,,,582000,782000,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6471","","CS","T",100,,,2979500,,,Y,42598,Y,Y,,,,"6471.T","","JP3720800006","6471 JT","654901107","6641544","",,939,,,,,,736,1336,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9365","","CS","T",1000,,,4429,,,Y,147,Y,Y,,,,"9365.T","","JP3637200001","9365 JT","233990779","6251705","",,162,,,,,,112,212,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9671","","CS","T",1000,,,97429,,,Y,835,Y,Y,,,,"9671.T","","JP3960200008","9671 JT","9EQ25YSL4","6986922","",,448,,,,,,394,554,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4203","","CS","T",1000,,,1509571,,,Y,2479,Y,Y,,,,"4203.T","","JP3409400003","4203 JT","865990105","6858504","",,521,,,,,,409,609,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6279","","CS","T",100,,,6171,,,Y,720,Y,Y,,,,"6279.T","","JP3411900008","6279 JT","989990403","6989590","",,4770,,,,,,4070,5470,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3607","","CS","T",100,,,6343,,,Y,968,Y,Y,,,,"3607.T","","JP3267800005","3607 JT","9JE00CIW0","B00V8V9","",,493,,,,,,419,579,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1377","","CS","T",100,,,289221,,,Y,4841,Y,Y,,,,"1377.T","","JP3315000004","1377 JT","793990219","6769811","",,2539,,,,,,2365,3365,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3627","","CS","T",100,,,171764,,,Y,854,Y,Y,,,,"3627.T","","JP3832370005","3627 JT","9JE03WOQ9","B2R2ZB8","",,747,,,,,,558,758,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3437","","CS","T",100,,,1569,,,Y,80,Y,Y,,,,"3437.T","","JP3624800003","3437 JT","9JE01O3G4","B153YD1","",,2276,,,,,,1900,2900,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3798","","CS","T",100,,,18943,,,Y,616,Y,Y,,,,"3798.T","","JP3159910003","3798 JT","9JE01FZB9","B0WQ1Z7","",,1022,,,,,,779,1079,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7476","","CS","T",100,,,19421,,,Y,2068,Y,Y,,,,"7476.T","","JP3131300000","7476 JT","449992106","6480929","",,4120,,,,,,3445,4845,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2060","","CS","T",100,,,165193,,,Y,19738,Y,Y,,,,"2060.T","","JP3802960009","2060 JT","9JE06DAK6","BQQ1JQ7","",,123,,,,,,72,172,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
